,Unnamed: 0,Academy_Name,Class_Names,Day_1,Day_2,Time_1,Time_2,Genre,Link,Place,Contact,NumOfClass,District,Img
435,196,Prepix Dance,All.K,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
436,197,Prepix Dance,Haeinyss,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
437,198,Prepix Dance,Onny,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
438,199,Prepix Dance,Eva,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
439,200,Prepix Dance,Amy,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
440,201,Prepix Dance,All,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
441,202,Prepix Dance,Chocobi,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
442,203,Prepix Dance,Jinwoo,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
443,204,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
444,205,Prepix Dance,Dora,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
445,206,Prepix Dance,Dohoon,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
